paper_id,method_id,method_structure,lineage,dataset,dataset_version,config_label,outcome,outcome_std,batch_size,learning_rate,training_steps,hidden_dim,num_layers,discount,planning_horizon,context_length,denoising_steps,guidance_scale,num_candidates,num_q_networks,model_rollout_length,expectile_tau,n_seeds,sampler,checkpoint_selection,critic_layernorm,policy_extraction,base_learner,discretization,source,value_type,notes
2208.06193,DiffusionQL,"[""improve@parameter"", ""reconstruct@sample"", ""sample@sample""]",diffusion_policy,walker2d-medium,v2,online_selection,87.3,0.5,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,1,2,not_applicable,not_applicable,5,ddpm,best_online,missing,missing,missing,missing,arXiv:2208.06193 Table 4 [Diffusion-QL] dataset as printed: walker2d-medium-v2,reported_mean_over_seeds,uses online evaluation for checkpoint selection; not comparable to purely offline protocol. Table 4 'Diffusion-QL (Offline)' column duplicates Table 1 and is not re-emitted.
2208.06193,DiffusionQL,"[""improve@parameter"", ""reconstruct@sample"", ""sample@sample""]",diffusion_policy,halfcheetah-medium-replay,v2,online_selection,48.3,0.2,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,1,2,not_applicable,not_applicable,5,ddpm,best_online,missing,missing,missing,missing,arXiv:2208.06193 Table 4 [Diffusion-QL] dataset as printed: halfcheetah-medium-replay-v2,reported_mean_over_seeds,uses online evaluation for checkpoint selection; not comparable to purely offline protocol. Table 4 'Diffusion-QL (Offline)' column duplicates Table 1 and is not re-emitted.
2208.06193,DiffusionQL,"[""improve@parameter"", ""reconstruct@sample"", ""sample@sample""]",diffusion_policy,hopper-medium-replay,v2,online_selection,102.0,0.4,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,1,2,not_applicable,not_applicable,5,ddpm,best_online,missing,missing,missing,missing,arXiv:2208.06193 Table 4 [Diffusion-QL] dataset as printed: hopper-medium-replay-v2,reported_mean_over_seeds,uses online evaluation for checkpoint selection; not comparable to purely offline protocol. Table 4 'Diffusion-QL (Offline)' column duplicates Table 1 and is not re-emitted.
2208.06193,DiffusionQL,"[""improve@parameter"", ""reconstruct@sample"", ""sample@sample""]",diffusion_policy,walker2d-medium-replay,v2,online_selection,98.0,0.5,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,1,2,not_applicable,not_applicable,5,ddpm,best_online,missing,missing,missing,missing,arXiv:2208.06193 Table 4 [Diffusion-QL] dataset as printed: walker2d-medium-replay-v2,reported_mean_over_seeds,uses online evaluation for checkpoint selection; not comparable to purely offline protocol. Table 4 'Diffusion-QL (Offline)' column duplicates Table 1 and is not re-emitted.
2208.06193,DiffusionQL,"[""improve@parameter"", ""reconstruct@sample"", ""sample@sample""]",diffusion_policy,halfcheetah-medium-expert,v2,online_selection,97.2,0.4,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,1,2,not_applicable,not_applicable,5,ddpm,best_online,missing,missing,missing,missing,arXiv:2208.06193 Table 4 [Diffusion-QL] dataset as printed: halfcheetah-medium-expert-v2,reported_mean_over_seeds,uses online evaluation for checkpoint selection; not comparable to purely offline protocol. Table 4 'Diffusion-QL (Offline)' column duplicates Table 1 and is not re-emitted.
2208.06193,DiffusionQL,"[""improve@parameter"", ""reconstruct@sample"", ""sample@sample""]",diffusion_policy,hopper-medium-expert,v2,online_selection,112.3,0.8,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,1,2,not_applicable,not_applicable,5,ddpm,best_online,missing,missing,missing,missing,arXiv:2208.06193 Table 4 [Diffusion-QL] dataset as printed: hopper-medium-expert-v2,reported_mean_over_seeds,uses online evaluation for checkpoint selection; not comparable to purely offline protocol. Table 4 'Diffusion-QL (Offline)' column duplicates Table 1 and is not re-emitted.
2208.06193,DiffusionQL,"[""improve@parameter"", ""reconstruct@sample"", ""sample@sample""]",diffusion_policy,walker2d-medium-expert,v2,online_selection,111.2,0.9,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,1,2,not_applicable,not_applicable,5,ddpm,best_online,missing,missing,missing,missing,arXiv:2208.06193 Table 4 [Diffusion-QL] dataset as printed: walker2d-medium-expert-v2,reported_mean_over_seeds,uses online evaluation for checkpoint selection; not comparable to purely offline protocol. Table 4 'Diffusion-QL (Offline)' column duplicates Table 1 and is not re-emitted.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,halfcheetah-medium,v2,IDQL-A,51.0,,1024,0.0003,3000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,128,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-A] dataset as printed: halfcheetah-med,reported_mean_over_seeds,printed as 'halfcheetah-med' = halfcheetah-medium. Header: 'Dataset        CQL-A       IQL-A     DQL-A         IDQL-A     CQL-1    IQL-1    DQL-1    IDQL-1'. No std reported. Same IDQL-A values repeated in Table 4 (Appendix F) column 'IDQL'.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,hopper-medium,v2,IDQL-A,65.4,,1024,0.0003,3000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,128,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-A] dataset as printed: hopper-med,reported_mean_over_seeds,printed as 'hopper-med' = hopper-medium. Header: 'Dataset        CQL-A       IQL-A     DQL-A         IDQL-A     CQL-1    IQL-1    DQL-1    IDQL-1'. No std reported. Same IDQL-A values repeated in Table 4 (Appendix F) column 'IDQL'.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,walker2d-medium,v2,IDQL-A,82.5,,1024,0.0003,3000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,128,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-A] dataset as printed: walker2d-med,reported_mean_over_seeds,printed as 'walker2d-med' = walker2d-medium. Header: 'Dataset        CQL-A       IQL-A     DQL-A         IDQL-A     CQL-1    IQL-1    DQL-1    IDQL-1'. No std reported. Same IDQL-A values repeated in Table 4 (Appendix F) column 'IDQL'.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,halfcheetah-medium-replay,v2,IDQL-A,45.9,,1024,0.0003,3000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,128,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-A] dataset as printed: halfcheetah-med-rep,reported_mean_over_seeds,printed as 'halfcheetah-med-rep' = halfcheetah-medium-replay. Header: 'Dataset        CQL-A       IQL-A     DQL-A         IDQL-A     CQL-1    IQL-1    DQL-1    IDQL-1'. No std reported. Same IDQL-A values repeated in Table 4 (Appendix F) column 'IDQL'.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,hopper-medium-replay,v2,IDQL-A,92.1,,1024,0.0003,3000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,128,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-A] dataset as printed: hopper-med-rep,reported_mean_over_seeds,printed as 'hopper-med-rep' = hopper-medium-replay. Header: 'Dataset        CQL-A       IQL-A     DQL-A         IDQL-A     CQL-1    IQL-1    DQL-1    IDQL-1'. No std reported. Same IDQL-A values repeated in Table 4 (Appendix F) column 'IDQL'.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,walker2d-medium-replay,v2,IDQL-A,85.1,,1024,0.0003,3000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,128,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-A] dataset as printed: walker2d-med-rep,reported_mean_over_seeds,printed as 'walker2d-med-rep' = walker2d-medium-replay. Header: 'Dataset        CQL-A       IQL-A     DQL-A         IDQL-A     CQL-1    IQL-1    DQL-1    IDQL-1'. No std reported. Same IDQL-A values repeated in Table 4 (Appendix F) column 'IDQL'.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,halfcheetah-medium-expert,v2,IDQL-A,95.9,,1024,0.0003,3000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,128,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-A] dataset as printed: halfcheetah-med-exp,reported_mean_over_seeds,printed as 'halfcheetah-med-exp' = halfcheetah-medium-expert. Header: 'Dataset        CQL-A       IQL-A     DQL-A         IDQL-A     CQL-1    IQL-1    DQL-1    IDQL-1'. No std reported. Same IDQL-A values repeated in Table 4 (Appendix F) column 'IDQL'.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,hopper-medium-expert,v2,IDQL-A,108.6,,1024,0.0003,3000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,128,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-A] dataset as printed: hopper-med-exp,reported_mean_over_seeds,printed as 'hopper-med-exp' = hopper-medium-expert. Header: 'Dataset        CQL-A       IQL-A     DQL-A         IDQL-A     CQL-1    IQL-1    DQL-1    IDQL-1'. No std reported. Same IDQL-A values repeated in Table 4 (Appendix F) column 'IDQL'.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,walker2d-medium-expert,v2,IDQL-A,112.7,,1024,0.0003,3000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,128,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-A] dataset as printed: walker2d-med-exp,reported_mean_over_seeds,printed as 'walker2d-med-exp' = walker2d-medium-expert. Header: 'Dataset        CQL-A       IQL-A     DQL-A         IDQL-A     CQL-1    IQL-1    DQL-1    IDQL-1'. No std reported. Same IDQL-A values repeated in Table 4 (Appendix F) column 'IDQL'.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,halfcheetah-medium,v2,IDQL-1,49.7,,1024,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,64,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-1] dataset as printed: halfcheetah-med,reported_mean_over_seeds,printed as 'halfcheetah-med' = halfcheetah-medium. No std reported.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,hopper-medium,v2,IDQL-1,63.1,,1024,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,64,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-1] dataset as printed: hopper-med,reported_mean_over_seeds,printed as 'hopper-med' = hopper-medium. No std reported.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,walker2d-medium,v2,IDQL-1,80.2,,1024,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,64,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-1] dataset as printed: walker2d-med,reported_mean_over_seeds,printed as 'walker2d-med' = walker2d-medium. No std reported.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,halfcheetah-medium-replay,v2,IDQL-1,45.1,,1024,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,64,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-1] dataset as printed: halfcheetah-med-rep,reported_mean_over_seeds,printed as 'halfcheetah-med-rep' = halfcheetah-medium-replay. No std reported.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,hopper-medium-replay,v2,IDQL-1,82.4,,1024,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,64,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-1] dataset as printed: hopper-med-rep,reported_mean_over_seeds,printed as 'hopper-med-rep' = hopper-medium-replay. No std reported.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,walker2d-medium-replay,v2,IDQL-1,79.8,,1024,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,64,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-1] dataset as printed: walker2d-med-rep,reported_mean_over_seeds,printed as 'walker2d-med-rep' = walker2d-medium-replay. No std reported.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,halfcheetah-medium-expert,v2,IDQL-1,94.4,,1024,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,64,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-1] dataset as printed: halfcheetah-med-exp,reported_mean_over_seeds,printed as 'halfcheetah-med-exp' = halfcheetah-medium-expert. No std reported.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,hopper-medium-expert,v2,IDQL-1,105.3,,1024,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,64,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-1] dataset as printed: hopper-med-exp,reported_mean_over_seeds,printed as 'hopper-med-exp' = hopper-medium-expert. No std reported.
2304.10573,IDQL,"[""define@value"", ""generalize@other:IDQL"", ""recover@value""]",diffusion_policy,walker2d-medium-expert,v2,IDQL-1,111.6,,1024,0.0003,2000000,256,3,missing,not_applicable,not_applicable,5,not_applicable,64,missing,not_applicable,0.7,10,ddpm,missing,missing,missing,missing,missing,arXiv:2304.10573 Table 1 [IDQL-1] dataset as printed: walker2d-med-exp,reported_mean_over_seeds,printed as 'walker2d-med-exp' = walker2d-medium-expert. No std reported.
2209.14548,SfBC,"[""evaluate@action"", ""improve@policy"", ""sample@action""]",diffusion_policy,halfcheetah-medium-expert,v2,main,92.6,0.5,4096,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,15,not_applicable,32,missing,not_applicable,not_applicable,4,dpm_solver,missing,missing,missing,missing,missing,arXiv:2209.14548 Table 1 [SfBC] dataset as printed: halfcheetah-medium-expert,reported_mean_over_seeds,printed as 'Medium-Expert HalfCheetah'; 'Walker' = walker2d. Same values repeated in Table 4 column 'SfBC'.
2209.14548,SfBC,"[""evaluate@action"", ""improve@policy"", ""sample@action""]",diffusion_policy,hopper-medium-expert,v2,main,108.6,2.1,4096,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,15,not_applicable,32,missing,not_applicable,not_applicable,4,dpm_solver,missing,missing,missing,missing,missing,arXiv:2209.14548 Table 1 [SfBC] dataset as printed: hopper-medium-expert,reported_mean_over_seeds,printed as 'Medium-Expert Hopper'; 'Walker' = walker2d. Same values repeated in Table 4 column 'SfBC'.
2209.14548,SfBC,"[""evaluate@action"", ""improve@policy"", ""sample@action""]",diffusion_policy,walker2d-medium-expert,v2,main,109.8,0.2,4096,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,15,not_applicable,32,missing,not_applicable,not_applicable,4,dpm_solver,missing,missing,missing,missing,missing,arXiv:2209.14548 Table 1 [SfBC] dataset as printed: walker2d-medium-expert,reported_mean_over_seeds,printed as 'Medium-Expert Walker'; 'Walker' = walker2d. Same values repeated in Table 4 column 'SfBC'.
2209.14548,SfBC,"[""evaluate@action"", ""improve@policy"", ""sample@action""]",diffusion_policy,halfcheetah-medium,v2,main,45.9,2.2,4096,0.0001,missing,missing,missing,missing,not_applicable,not_applicable,15,not_applicable,32,missing,not_applicable,not_applicable,4,dpm_solver,missing,missing,missing,missing,missing,arXiv:2209.14548 Table 1 [SfBC] dataset as printed: halfcheetah-medium,reported_mean_over_seeds,printed as 'Medium HalfCheetah'; 'Walker' = walker2d. Same values repeated in Table 4 column 'SfBC'.
